Customer ID,Customer Name,City,Country,Year,Quarter,Month,Day,Order ID,Postal Code,Product ID,Product Name,Profit Margin,Region,Segment,Year,Quarter,Month,Day,State,Ship Mode,Sub-Category,Total Customers,Total Orders,Total Profit,Total Sales,Sum of Sales,Count of Row ID,Sum of Quantity,Sum of Profit,Sum of Discount,Category
CL-12565,Clay Ludtke,Cleveland,United States,2016,Qtr 2,May,8,CA-2016-106530,44105,OFF-ST-10000649,Hanging Personal Folder File,6.25,East,Consumer,2016,Qtr 2,May,8,Ohio,Same Day,Storage,1,1,1.57,25.12,25.12,1,2,1.57,0.2,Office Supplies
CL-12565,Clay Ludtke,Cleveland,United States,2016,Qtr 2,May,8,CA-2016-106530,44105,OFF-ST-10002011,Smead Adjustable Mobile File Trolley with Lockable Top,8.75,East,Consumer,2016,Qtr 2,May,8,Ohio,Same Day,Storage,1,1,88.0299,1006.056,1006.056,1,3,88.0299,0.2,Office Supplies
CL-12565,Clay Ludtke,Cleveland,United States,2016,Qtr 2,May,8,CA-2016-106530,44105,TEC-AC-10001465,SanDisk Cruzer 64 GB USB Flash Drive,12.5,East,Consumer,2016,Qtr 2,May,8,Ohio,Same Day,Accessories,1,1,7.264,58.112,58.112,1,2,7.264,0.2,Technology
CL-12565,Clay Ludtke,Columbia,United States,2014,Qtr 1,March,4,CA-2014-116239,29203,OFF-ST-10001370,Sensible Storage WireTech Storage Systems,5,South,Consumer,2014,Qtr 1,March,4,South Carolina,Same Day,Storage,1,1,17.745,354.9,354.9,1,5,17.745,0,Office Supplies
CL-12565,Clay Ludtke,Gresham,United States,2014,Qtr 3,September,10,CA-2014-125731,97030,FUR-CH-10003973,GuestStacker Chair with Chrome Finish Legs,10,West,Consumer,2014,Qtr 3,September,16,Oregon,Standard Class,Chairs,1,1,148.704,1487.04,1487.04,1,5,148.704,0.2,Furniture
CL-12565,Clay Ludtke,Gresham,United States,2014,Qtr 3,September,10,CA-2014-125731,97030,OFF-EN-10003072,Peel & Seel Envelopes,35,West,Consumer,2014,Qtr 3,September,16,Oregon,Standard Class,Envelopes,1,1,7.6048,21.728,21.728,1,7,7.6048,0.2,Office Supplies
CL-12565,Clay Ludtke,Lancaster,United States,2017,Qtr 1,March,17,CA-2017-129567,93534,OFF-BI-10000014,Heavy-Duty E-Z-D Binders,33.75,West,Consumer,2017,Qtr 1,March,21,California,Second Class,Binders,1,1,5.8914,17.456,17.456,1,2,5.8914,0.2,Office Supplies
CL-12565,Clay Ludtke,Long Beach,United States,2016,Qtr 3,September,14,CA-2016-153178,11561,OFF-BI-10004390,GBC DocuBind 200 Manual Binding Machine,37.5,East,Consumer,2016,Qtr 3,September,18,New York,Standard Class,Binders,1,1,252.588,673.568,673.568,1,2,252.588,0.2,Office Supplies
CL-12565,Clay Ludtke,Long Beach,United States,2016,Qtr 3,September,14,CA-2016-153178,11561,TEC-PH-10001944,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,29.999999999999993,East,Consumer,2016,Qtr 3,September,18,New York,Standard Class,Phones,1,1,131.355,437.85,437.85,1,3,131.355,0,Technology
CL-12565,Clay Ludtke,Los Angeles,United States,2015,Qtr 4,December,30,CA-2015-135580,90049,OFF-EN-10003296,Tyvek Side-Opening Peel & Seel Expanding Envelopes,45,West,Consumer,2016,Qtr 1,January,3,California,Standard Class,Envelopes,1,1,122.148,271.44,271.44,1,3,122.148,0,Office Supplies
CL-12565,Clay Ludtke,Los Angeles,United States,2015,Qtr 4,December,30,CA-2015-135580,90049,OFF-PA-10000595,Xerox 1929,46,West,Consumer,2016,Qtr 1,January,3,California,Standard Class,Paper,1,1,31.5192,68.52,68.52,1,3,31.5192,0,Office Supplies
CL-12565,Clay Ludtke,Los Angeles,United States,2015,Qtr 4,December,30,CA-2015-135580,90049,OFF-ST-10000798,2300 Heavy-Duty Transfer File Systems by Perma,19,West,Consumer,2016,Qtr 1,January,3,California,Standard Class,Storage,1,1,14.2386,74.94,74.94,1,3,14.2386,0,Office Supplies
CL-12565,Clay Ludtke,Los Angeles,United States,2015,Qtr 4,December,30,CA-2015-135580,90049,TEC-MA-10004002,Zebra GX420t Direct Thermal/Thermal Transfer Printer,11.250000000000002,West,Consumer,2016,Qtr 1,January,3,California,Standard Class,Machines,1,1,286.713,2548.56,2548.56,1,6,286.713,0.2,Technology
CL-12565,Clay Ludtke,Los Angeles,United States,2015,Qtr 4,December,30,CA-2015-135580,90049,TEC-PH-10004345,Cisco SPA 502G IP Phone,12.5,West,Consumer,2016,Qtr 1,January,3,California,Standard Class,Phones,1,1,35.985,287.88,287.88,1,3,35.985,0.2,Technology
CL-12565,Clay Ludtke,Los Angeles,United States,2016,Qtr 2,May,28,CA-2016-134803,90004,OFF-AP-10000891,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,30,West,Consumer,2016,Qtr 2,June,3,California,Standard Class,Appliances,1,1,78.672,262.24,262.24,1,2,78.672,0,Office Supplies
CL-12565,Clay Ludtke,Los Angeles,United States,2016,Qtr 2,May,28,CA-2016-134803,90004,OFF-BI-10002215,"Wilson Jones Hanging View Binder, White, 1""",32.5,West,Consumer,2016,Qtr 2,June,3,California,Standard Class,Binders,1,1,7.384,22.72,22.72,1,4,7.384,0.2,Office Supplies
CL-12565,Clay Ludtke,Los Angeles,United States,2016,Qtr 2,May,28,CA-2016-134803,90004,OFF-PA-10003790,Xerox 1991,46,West,Consumer,2016,Qtr 2,June,3,California,Standard Class,Paper,1,1,84.0512,182.72,182.72,1,8,84.0512,0,Office Supplies
CL-12565,Clay Ludtke,Los Angeles,United States,2016,Qtr 2,May,28,CA-2016-134803,90004,TEC-AC-10002217,Imation Clip USB flash drive - 8 GB,6.000000000000001,West,Consumer,2016,Qtr 2,June,3,California,Standard Class,Accessories,1,1,7.896,131.6,131.6,1,7,7.896,0,Technology
CL-12565,Clay Ludtke,Los Angeles,United States,2016,Qtr 2,May,28,CA-2016-134803,90004,TEC-MA-10001972,Okidata C331dn Printer,7.500000000000001,West,Consumer,2016,Qtr 2,June,3,California,Standard Class,Machines,1,1,41.88,558.4,558.4,1,2,41.88,0.2,Technology
CL-12565,Clay Ludtke,New York City,United States,2014,Qtr 3,September,2,CA-2014-127936,10009,OFF-AR-10002445,SANFORD Major Accent Highlighters,38,East,Consumer,2014,Qtr 3,September,4,New York,First Class,Art,1,1,8.0712,21.24,21.24,1,3,8.0712,0,Office Supplies
CL-12565,Clay Ludtke,Reading,United States,2016,Qtr 4,December,19,CA-2016-118129,19601,FUR-FU-10004904,"Eldon ""L"" Workstation Diamond Chairmat",-10,East,Consumer,2016,Qtr 4,December,21,Pennsylvania,Second Class,Furnishings,1,1,-30.392,303.92,303.92,1,5,-30.392,0.2,Furniture
CL-12565,Clay Ludtke,Seattle,United States,2014,Qtr 3,July,12,CA-2014-131310,98115,FUR-CH-10001797,"Safco Chair Connectors, 6/Carton",11.25,West,Consumer,2014,Qtr 3,July,18,Washington,Standard Class,Chairs,1,1,13.8528,123.136,123.136,1,4,13.8528,0.2,Furniture
CL-12565,Clay Ludtke,Seattle,United States,2014,Qtr 3,July,12,CA-2014-131310,98115,OFF-BI-10003094,Self-Adhesive Ring Binder Labels,33.75,West,Consumer,2014,Qtr 3,July,18,Washington,Standard Class,Binders,1,1,3.8016,11.264,11.264,1,4,3.8016,0.2,Office Supplies
CL-12565,Clay Ludtke,Tulsa,United States,2017,Qtr 1,March,21,CA-2017-119452,74133,FUR-CH-10004495,"Global Leather and Oak Executive Chair, Black",28.999999999999996,Central,Consumer,2017,Qtr 1,March,27,Oklahoma,Standard Class,Chairs,1,1,523.7052,1805.88,1805.88,1,6,523.7052,0,Furniture
CL-12565,Clay Ludtke,Urbandale,United States,2016,Qtr 4,November,3,CA-2016-128867,50322,OFF-AR-10000380,"Hunt PowerHouse Electric Pencil Sharpener, Blue",30.000000000000004,Central,Consumer,2016,Qtr 4,November,10,Iowa,Standard Class,Art,1,1,22.788,75.96,75.96,1,2,22.788,0,Office Supplies
CL-12565,Clay Ludtke,Urbandale,United States,2016,Qtr 4,November,3,CA-2016-128867,50322,OFF-BI-10003981,"Avery Durable Plastic 1"" Binders",49.00000000000001,Central,Consumer,2016,Qtr 4,November,10,Iowa,Standard Class,Binders,1,1,13.3476,27.24,27.24,1,6,13.3476,0,Office Supplies
CL-12700,Craig Leslie,Aurora,United States,2016,Qtr 3,September,24,CA-2016-108875,80013,FUR-FU-10002671,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,35,West,Home Office,2016,Qtr 4,October,1,Colorado,Standard Class,Furnishings,1,1,7.504,21.44,21.44,1,2,7.504,0.2,Furniture
CL-12700,Craig Leslie,Aurora,United States,2016,Qtr 3,September,24,CA-2016-108875,80013,OFF-ST-10001370,Sensible Storage WireTech Storage Systems,-18.75,West,Home Office,2016,Qtr 4,October,1,Colorado,Standard Class,Storage,1,1,-95.823,511.056,511.056,1,9,-95.823,0.2,Office Supplies
CL-12700,Craig Leslie,Colorado Springs,United States,2016,Qtr 2,April,24,CA-2016-149279,80906,FUR-CH-10004287,SAFCO Arco Folding Chair,11.25,West,Home Office,2016,Qtr 2,April,28,Colorado,Standard Class,Chairs,1,1,149.148,1325.76,1325.76,1,6,149.148,0.2,Furniture
CL-12700,Craig Leslie,Colorado Springs,United States,2016,Qtr 2,April,24,CA-2016-149279,80906,OFF-BI-10004040,Wilson Jones Impact Binders,-70,West,Home Office,2016,Qtr 2,April,28,Colorado,Standard Class,Binders,1,1,-2.1756,3.108,3.108,1,2,-2.1756,0.7,Office Supplies
CL-12700,Craig Leslie,Colorado Springs,United States,2016,Qtr 2,April,24,CA-2016-149279,80906,OFF-PA-10003441,Xerox 226,35,West,Home Office,2016,Qtr 2,April,28,Colorado,Standard Class,Paper,1,1,5.4432,15.552,15.552,1,3,5.4432,0.2,Office Supplies
CL-12700,Craig Leslie,Florence,United States,2017,Qtr 3,September,16,CA-2017-141446,41042,TEC-AC-10002305,KeyTronic E03601U1 - Keyboard - Beige,18.000000000000004,South,Home Office,2017,Qtr 3,September,18,Kentucky,Second Class,Accessories,1,1,3.24,18,18,1,1,3.24,0,Technology
CL-12700,Craig Leslie,New York City,United States,2017,Qtr 1,January,28,US-2017-166037,10009,TEC-AC-10002800,Plantronics Audio 478 Stereo USB Headset,35,East,Home Office,2017,Qtr 1,February,1,New York,Standard Class,Accessories,1,1,157.4685,449.91,449.91,1,9,157.4685,0,Technology
CL-12700,Craig Leslie,Springfield,United States,2017,Qtr 2,April,14,CA-2017-159604,65807,OFF-BI-10003460,Acco 3-Hole Punch,48,Central,Home Office,2017,Qtr 2,April,15,Missouri,First Class,Binders,1,1,4.2048,8.76,8.76,1,2,4.2048,0,Office Supplies
CM-11815,Candace McMahon,El Paso,United States,2014,Qtr 4,December,31,CA-2014-127383,79907,OFF-EN-10004773,Staple envelope,36.25,Central,Corporate,2015,Qtr 1,January,5,Texas,Standard Class,Envelopes,1,1,17.9684,49.568,49.568,1,2,17.9684,0.2,Office Supplies
CM-11815,Candace McMahon,Pasadena,United States,2014,Qtr 4,November,14,CA-2014-151554,77506,OFF-PA-10004609,Xerox 221,35,Central,Corporate,2014,Qtr 4,November,15,Texas,First Class,Paper,1,1,7.2576,20.736,20.736,1,4,7.2576,0.2,Office Supplies
CM-11815,Candace McMahon,Phoenix,United States,2017,Qtr 2,May,28,CA-2017-145765,85023,OFF-PA-10001534,Xerox 230,35,West,Corporate,2017,Qtr 2,June,2,Arizona,Standard Class,Paper,1,1,5.4432,15.552,15.552,1,3,5.4432,0.2,Office Supplies
CM-11815,Candace McMahon,Phoenix,United States,2017,Qtr 2,May,28,CA-2017-145765,85023,TEC-AC-10000844,Logitech Gaming G510s - Keyboard,20,West,Corporate,2017,Qtr 2,June,2,Arizona,Standard Class,Accessories,1,1,54.3936,271.968,271.968,1,4,54.3936,0.2,Technology
CM-11815,Candace McMahon,Phoenix,United States,2017,Qtr 2,May,28,CA-2017-145765,85023,TEC-PH-10001305,Panasonic KX TS208W Corded phone,10,West,Corporate,2017,Qtr 2,June,2,Arizona,Standard Class,Phones,1,1,19.596,195.96,195.96,1,5,19.596,0.2,Technology
CM-11815,Candace McMahon,San Francisco,United States,2017,Qtr 1,March,10,CA-2017-140494,94109,TEC-AC-10004568,Maxell LTO Ultrium - 800 GB,19.000000000000004,West,Corporate,2017,Qtr 1,March,15,California,Second Class,Accessories,1,1,21.2724,111.96,111.96,1,4,21.2724,0,Technology
CM-11815,Candace McMahon,Seattle,United States,2016,Qtr 3,September,23,CA-2016-110730,98115,OFF-SU-10004737,Acme Design Stainless Steel Bent Scissors,27,West,Corporate,2016,Qtr 3,September,26,Washington,Second Class,Supplies,1,1,3.6936,13.68,13.68,1,2,3.6936,0,Office Supplies
CM-11815,Candace McMahon,Seattle,United States,2017,Qtr 3,August,21,CA-2017-121489,98115,FUR-CH-10004698,"Padded Folding Chairs, Black, 4/Carton",10,West,Corporate,2017,Qtr 3,August,25,Washington,Second Class,Chairs,1,1,38.8704,388.704,388.704,1,6,38.8704,0.2,Furniture
CM-11815,Candace McMahon,Seattle,United States,2017,Qtr 3,August,21,CA-2017-121489,98115,OFF-ST-10000025,Fellowes Stor/Drawer Steel Plus Storage Drawers,5.999999999999999,West,Corporate,2017,Qtr 3,August,25,Washington,Second Class,Storage,1,1,34.3548,572.58,572.58,1,6,34.3548,0,Office Supplies
CM-11815,Candace McMahon,Seattle,United States,2017,Qtr 3,August,21,CA-2017-121489,98115,TEC-AC-10000682,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,35,West,Corporate,2017,Qtr 3,August,25,Washington,Second Class,Accessories,1,1,11.613,33.18,33.18,1,2,11.613,0,Technology
CM-11935,Carlos Meador,Fayetteville,United States,2016,Qtr 1,January,22,US-2016-135923,28314,FUR-BO-10002213,"Sauder Forest Hills Library, Woodland Oak Finish",-15,South,Consumer,2016,Qtr 1,January,28,North Carolina,Standard Class,Bookcases,1,1,-67.6704,451.136,451.136,1,4,-67.6704,0.2,Furniture
CM-11935,Carlos Meador,Fayetteville,United States,2016,Qtr 1,January,22,US-2016-135923,28314,FUR-FU-10002107,Eldon Pizzaz Desk Accessories,30,South,Consumer,2016,Qtr 1,January,28,North Carolina,Standard Class,Furnishings,1,1,4.2816,14.272,14.272,1,8,4.2816,0.2,Furniture
CM-11935,Carlos Meador,Fayetteville,United States,2016,Qtr 1,January,22,US-2016-135923,28314,OFF-AP-10000692,Fellowes Mighty 8 Compact Surge Protector,10,South,Consumer,2016,Qtr 1,January,28,North Carolina,Standard Class,Appliances,1,1,6.4864,64.864,64.864,1,4,6.4864,0.2,Office Supplies
CM-11935,Carlos Meador,Tucson,United States,2015,Qtr 3,September,24,CA-2015-147816,85705,TEC-PH-10003095,Samsung HM1900 Bluetooth Headset,37.5,West,Consumer,2015,Qtr 3,September,26,Arizona,Second Class,Phones,1,1,13.17,35.12,35.12,1,2,13.17,0.2,Technology
CM-12115,Chad McGuire,Los Angeles,United States,2017,Qtr 4,December,22,CA-2017-149699,90008,TEC-AC-10000474,Kensington Expert Mouse Optical USB Trackball for PC or Mac,30.000000000000004,West,Consumer,2017,Qtr 4,December,24,California,First Class,Accessories,1,1,142.485,474.95,474.95,1,5,142.485,0,Technology
CM-12115,Chad McGuire,New York City,United States,2015,Qtr 1,March,29,CA-2015-105361,10024,OFF-PA-10002615,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",46,East,Consumer,2015,Qtr 2,April,4,New York,Standard Class,Paper,1,1,8.1144,17.64,17.64,1,4,8.1144,0,Office Supplies
CM-12115,Chad McGuire,New York City,United States,2017,Qtr 1,March,31,CA-2017-100524,10011,FUR-FU-10004018,Tensor Computer Mounted Lamp,26.999999999999996,East,Consumer,2017,Qtr 2,April,2,New York,Second Class,Furnishings,1,1,8.0406,29.78,29.78,1,2,8.0406,0,Furniture
CM-12115,Chad McGuire,New York City,United States,2017,Qtr 1,March,31,CA-2017-100524,10011,OFF-PA-10004911,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",47.99999999999999,East,Consumer,2017,Qtr 2,April,2,New York,Second Class,Paper,1,1,36.0192,75.04,75.04,1,8,36.0192,0,Office Supplies
CM-12115,Chad McGuire,New York City,United States,2017,Qtr 1,March,31,CA-2017-100524,10011,TEC-PH-10002549,Polycom SoundPoint IP 450 VoIP phone,26,East,Consumer,2017,Qtr 2,April,2,New York,Second Class,Phones,1,1,176.1708,677.58,677.58,1,3,176.1708,0,Technology
CM-12115,Chad McGuire,San Francisco,United States,2017,Qtr 4,October,2,CA-2017-137414,94109,FUR-FU-10001424,Dax Clear Box Frame,34,West,Consumer,2017,Qtr 4,October,6,California,Standard Class,Furnishings,1,1,5.9364,17.46,17.46,1,2,5.9364,0,Furniture
CM-12115,Chad McGuire,San Francisco,United States,2017,Qtr 4,October,2,CA-2017-137414,94109,TEC-MA-10002930,Ricoh - Ink Collector Unit for GX3000 Series Printers,8.749999999999998,West,Consumer,2017,Qtr 4,October,6,California,Standard Class,Machines,1,1,32.3015,369.16,369.16,1,11,32.3015,0.2,Technology
CM-12160,Charles McCrossin,Baltimore,United States,2016,Qtr 4,October,21,CA-2016-111493,21215,TEC-AC-10004510,Logitech Desktop MK120 Mouse and keyboard Combo,10,East,Consumer,2016,Qtr 4,October,22,Maryland,First Class,Accessories,1,1,9.816,98.16,98.16,1,6,9.816,0,Technology
CM-12160,Charles McCrossin,Brownsville,United States,2017,Qtr 3,September,28,US-2017-139955,78521,OFF-SU-10001935,Staple remover,-20,Central,Consumer,2017,Qtr 3,September,30,Texas,Second Class,Supplies,1,1,-0.3488,1.744,1.744,1,1,-0.3488,0.2,Office Supplies
CM-12160,Charles McCrossin,New Bedford,United States,2017,Qtr 3,August,18,CA-2017-162936,2740,TEC-AC-10003614,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",33,East,Consumer,2017,Qtr 3,August,22,Massachusetts,Standard Class,Accessories,1,1,7.6494,23.18,23.18,1,2,7.6494,0,Technology
CM-12160,Charles McCrossin,Philadelphia,United States,2017,Qtr 4,October,21,CA-2017-113453,19143,OFF-ST-10000352,Acco Perma 2700 Stacking Storage Drawers,-6.25,East,Consumer,2017,Qtr 4,October,28,Pennsylvania,Standard Class,Storage,1,1,-4.461,71.376,71.376,1,3,-4.461,0.2,Office Supplies
CM-12160,Charles McCrossin,Philadelphia,United States,2017,Qtr 4,October,21,CA-2017-113453,19143,TEC-PH-10004165,Mitel MiVoice 5330e IP Phone,-23.333333333333336,East,Consumer,2017,Qtr 4,October,28,Pennsylvania,Standard Class,Phones,1,1,-76.9972,329.988,329.988,1,2,-76.9972,0.4,Technology
CM-12160,Charles McCrossin,Philadelphia,United States,2017,Qtr 4,December,4,CA-2017-156412,19134,OFF-BI-10004364,Storex Dura Pro Binders,-83.33333333333334,East,Consumer,2017,Qtr 4,December,8,Pennsylvania,Standard Class,Binders,1,1,-4.455,5.346,5.346,1,3,-4.455,0.7,Office Supplies
CM-12160,Charles McCrossin,San Francisco,United States,2016,Qtr 4,December,17,CA-2016-155530,94122,FUR-TA-10004256,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,-16.25,West,Consumer,2016,Qtr 4,December,21,California,Standard Class,Tables,1,1,-325.572,2003.52,2003.52,1,6,-325.572,0.2,Furniture
CM-12190,Charlotte Melton,Chicago,United States,2017,Qtr 3,August,3,CA-2017-165386,60623,FUR-BO-10003034,"O'Sullivan Elevations Bookcase, Cherry Finish",-20,Central,Consumer,2017,Qtr 3,August,4,Illinois,First Class,Bookcases,1,1,-36.6744,183.372,183.372,1,2,-36.6744,0.3,Furniture
CM-12190,Charlotte Melton,Los Angeles,United States,2015,Qtr 4,October,17,CA-2015-152527,90004,OFF-ST-10003479,"Eldon Base for stackable storage shelf, platinum",5,West,Consumer,2015,Qtr 4,October,17,California,Same Day,Storage,1,1,3.894,77.88,77.88,1,2,3.894,0,Office Supplies
CM-12190,Charlotte Melton,Philadelphia,United States,2015,Qtr 4,November,9,CA-2015-158554,19134,OFF-PA-10004000,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",36.25,East,Consumer,2015,Qtr 4,November,9,Pennsylvania,Same Day,Paper,1,1,4.1151,11.352,11.352,1,3,4.1151,0.2,Office Supplies
CM-12190,Charlotte Melton,Rochester,United States,2017,Qtr 4,December,22,CA-2017-146164,55901,FUR-TA-10004915,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",16,Central,Consumer,2017,Qtr 4,December,26,Minnesota,Standard Class,Tables,1,1,97.2032,607.52,607.52,1,2,97.2032,0,Furniture
CM-12190,Charlotte Melton,Rochester,United States,2017,Qtr 4,December,22,CA-2017-146164,55901,OFF-ST-10001228,Personal File Boxes with Fold-Down Carry Handle,25,Central,Consumer,2017,Qtr 4,December,26,Minnesota,Standard Class,Storage,1,1,7.79,31.16,31.16,1,2,7.79,0,Office Supplies
CM-12190,Charlotte Melton,San Diego,United States,2015,Qtr 3,September,18,CA-2015-101154,92105,OFF-ST-10004186,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",1.9999999999999998,West,Consumer,2015,Qtr 3,September,21,California,First Class,Storage,1,1,8.8784,443.92,443.92,1,4,8.8784,0,Office Supplies
CM-12190,Charlotte Melton,Utica,United States,2017,Qtr 4,November,16,US-2017-118598,13501,TEC-PH-10002583,iOttie HLCRIO102 Car Mount,5,East,Consumer,2017,Qtr 4,November,16,New York,Same Day,Phones,1,1,5.997,119.94,119.94,1,6,5.997,0,Technology
CM-12235,Chris McAfee,Carrollton,United States,2016,Qtr 3,August,12,CA-2016-155845,75007,TEC-AC-10004145,Logitech diNovo Edge Keyboard,3.75,Central,Consumer,2016,Qtr 3,August,15,Texas,Second Class,Accessories,1,1,52.4979,1399.944,1399.944,1,7,52.4979,0.2,Technology
CM-12235,Chris McAfee,Little Rock,United States,2016,Qtr 2,May,1,CA-2016-101525,72209,OFF-AR-10000716,DIXON Ticonderoga Erasable Checking Pencils,39,South,Consumer,2016,Qtr 2,May,4,Arkansas,Second Class,Art,1,1,4.3524,11.16,11.16,1,2,4.3524,0,Office Supplies
CM-12235,Chris McAfee,Little Rock,United States,2016,Qtr 2,May,1,CA-2016-101525,72209,OFF-PA-10001497,Xerox 1914,49,South,Consumer,2016,Qtr 2,May,4,Arkansas,Second Class,Paper,1,1,53.8608,109.92,109.92,1,2,53.8608,0,Office Supplies
CM-12235,Chris McAfee,Little Rock,United States,2016,Qtr 2,May,1,CA-2016-101525,72209,OFF-PA-10003936,Xerox 1994,48.00000000000001,South,Consumer,2016,Qtr 2,May,4,Arkansas,Second Class,Paper,1,1,9.3312,19.44,19.44,1,3,9.3312,0,Office Supplies
CM-12235,Chris McAfee,Milwaukee,United States,2016,Qtr 2,May,26,CA-2016-149237,53209,FUR-FU-10002088,Nu-Dell Float Frame 11 x 14 1/2,42,Central,Consumer,2016,Qtr 2,May,30,Wisconsin,Standard Class,Furnishings,1,1,11.3148,26.94,26.94,1,3,11.3148,0,Furniture
CM-12235,Chris McAfee,Phoenix,United States,2016,Qtr 4,November,27,US-2016-114230,85023,OFF-ST-10000876,Eldon Simplefile Box Office,10,West,Consumer,2016,Qtr 4,December,1,Arizona,Standard Class,Storage,1,1,3.9808,39.808,39.808,1,4,3.9808,0.2,Office Supplies
CM-12235,Chris McAfee,Watertown,United States,2016,Qtr 4,December,10,CA-2016-144309,13601,OFF-BI-10003656,Fellowes PB200 Plastic Comb Binding Machine,32.49999999999999,East,Consumer,2016,Qtr 4,December,16,New York,Standard Class,Binders,1,1,220.987,679.96,679.96,1,5,220.987,0.2,Office Supplies
CM-12235,Chris McAfee,Watertown,United States,2016,Qtr 4,December,10,CA-2016-144309,13601,OFF-PA-10001776,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",47.00000000000001,East,Consumer,2016,Qtr 4,December,16,New York,Standard Class,Paper,1,1,8.7138,18.54,18.54,1,2,8.7138,0,Office Supplies
CM-12385,Christopher Martinez,Atlanta,United States,2015,Qtr 1,March,16,CA-2015-145352,30318,OFF-AR-10001662,Rogers Handheld Barrel Pencil Sharpener,26.999999999999996,South,Consumer,2015,Qtr 1,March,22,Georgia,Standard Class,Art,1,1,0.7398,2.74,2.74,1,1,0.7398,0,Office Supplies
CM-12385,Christopher Martinez,Atlanta,United States,2015,Qtr 1,March,16,CA-2015-145352,30318,OFF-AR-10003856,Newell 344,26,South,Consumer,2015,Qtr 1,March,22,Georgia,Standard Class,Art,1,1,2.1684,8.34,8.34,1,3,2.1684,0,Office Supplies
CM-12385,Christopher Martinez,Atlanta,United States,2015,Qtr 1,March,16,CA-2015-145352,30318,OFF-BI-10003527,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,50,South,Consumer,2015,Qtr 1,March,22,Georgia,Standard Class,Binders,1,1,3177.475,6354.95,6354.95,1,5,3177.475,0,Office Supplies
CM-12385,Christopher Martinez,Atlanta,United States,2015,Qtr 1,March,16,CA-2015-145352,30318,OFF-ST-10001228,Personal File Boxes with Fold-Down Carry Handle,25,South,Consumer,2015,Qtr 1,March,22,Georgia,Standard Class,Storage,1,1,11.685,46.74,46.74,1,3,11.685,0,Office Supplies
CM-12385,Christopher Martinez,Chicago,United States,2017,Qtr 4,November,23,CA-2017-119746,60610,FUR-FU-10004909,Contemporary Wood/Metal Frame,-62.5,Central,Consumer,2017,Qtr 4,November,27,Illinois,Standard Class,Furnishings,1,1,-4.04,6.464,6.464,1,1,-4.04,0.6,Furniture
CM-12385,Christopher Martinez,Chicago,United States,2017,Qtr 4,November,23,CA-2017-119746,60610,OFF-LA-10001613,Avery File Folder Labels,36.25000000000001,Central,Consumer,2017,Qtr 4,November,27,Illinois,Standard Class,Labels,1,1,4.176,11.52,11.52,1,5,4.176,0.2,Office Supplies
CM-12385,Christopher Martinez,Chicago,United States,2017,Qtr 4,November,23,CA-2017-119746,60610,TEC-PH-10004447,Toshiba IPT2010-SD IP Telephone,7.5,Central,Consumer,2017,Qtr 4,November,27,Illinois,Standard Class,Phones,1,1,16.6788,222.384,222.384,1,2,16.6788,0.2,Technology
CM-12385,Christopher Martinez,North Charleston,United States,2015,Qtr 3,September,14,CA-2015-128027,29406,OFF-ST-10001809,Fellowes Officeware Wire Shelving,2,South,Consumer,2015,Qtr 3,September,17,South Carolina,Second Class,Storage,1,1,5.3898,269.49,269.49,1,3,5.3898,0,Office Supplies
CM-12385,Christopher Martinez,San Francisco,United States,2017,Qtr 1,January,3,CA-2017-111738,94110,OFF-AR-10000817,Manco Dry-Lighter Erasable Highlighter,34,West,Consumer,2017,Qtr 1,January,7,California,Standard Class,Art,1,1,3.1008,9.12,9.12,1,3,3.1008,0,Office Supplies
CM-12385,Christopher Martinez,San Francisco,United States,2017,Qtr 1,January,3,CA-2017-111738,94110,OFF-BI-10004584,GBC ProClick 150 Presentation Binding System,33.75,West,Consumer,2017,Qtr 1,January,7,California,Standard Class,Binders,1,1,682.5168,2022.272,2022.272,1,8,682.5168,0.2,Office Supplies
CM-12445,Chuck Magee,Houston,United States,2016,Qtr 4,October,20,CA-2016-133697,77095,FUR-CH-10002372,Office Star - Ergonomically Designed Knee Chair,-25.71428571428571,Central,Consumer,2016,Qtr 4,October,24,Texas,Second Class,Chairs,1,1,-14.5764,56.686,56.686,1,1,-14.5764,0.3,Furniture
